company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
ZIMMER BIOMET,category_total,Society,Society,-0.4,+9.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,category_total,Knowledge,Knowledge,-2.6,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,category_total,Health,Health,-2.7,+12.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,category_total,Environment,Environment,-6.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Society,Taxes,,+5.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Society,Jobs,,+4.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Society,Societal infrastructure,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Society,Equality & human rights,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Society,Societal stability,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Knowledge,Scarce human capital,-2.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Health,Physical diseases,-2.5,+8.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Health,Mental diseases,-0.1,+1.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
ZIMMER BIOMET,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/874d740e-6386-4edd-b32a-8bec8ad7731e/Zimmer%20Biomet/
