company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
EMERSON ELECTRIC,category_total,Knowledge,Knowledge,-2.9,+1.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,category_total,Health,Health,-1.5,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,category_total,Environment,Environment,-11.7,+1.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Society,Taxes,,+4.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Society,Jobs,,+2.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Society,Societal infrastructure,,+4.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Society,Equality & human rights,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Society,Societal stability,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Knowledge,Scarce human capital,-2.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Knowledge,Knowledge infrastructure,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Knowledge,Creating knowledge,,+1.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Health,Physical diseases,-1.2,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Health,Mental diseases,-0.1,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Health,Nutrition,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Health,Meaning & joy,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Environment,GHG emissions,-5.9,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Environment,Non-GHG emissions,-2.0,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Environment,Scarce natural resources,-0.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Environment,Biodiversity,-1.6,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
EMERSON ELECTRIC,submetric,Environment,Waste,-1.3,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/30ab9580-6e60-46f5-bacf-21138a2200ad/Emerson%20Electric/
LAM RESEARCH,category_total,Society,Society,-0.1,+8.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,category_total,Knowledge,Knowledge,-2.3,+1.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,category_total,Health,Health,-0.5,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,category_total,Environment,Environment,-6.2,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Society,Taxes,,+4.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Society,Jobs,,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Society,Societal infrastructure,,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Society,Equality & human rights,-0.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Society,Societal stability,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Knowledge,Scarce human capital,-2.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Knowledge,Knowledge infrastructure,,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Knowledge,Distributing knowledge,,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Health,Physical diseases,-0.3,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Health,Mental diseases,-0.1,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Health,Meaning & joy,-0.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Environment,GHG emissions,-2.6,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Environment,Non-GHG emissions,-1.2,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Environment,Scarce natural resources,-0.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Environment,Biodiversity,-0.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
LAM RESEARCH,submetric,Environment,Waste,-1.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4db669f1-6ccd-446b-bcc2-8249df8ac08d/Lam%20Research/
MGM RESORTS,category_total,Society,Society,-2.1,+14.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,category_total,Knowledge,Knowledge,-2.6,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,category_total,Health,Health,-18.8,+8.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,category_total,Environment,Environment,-19.2,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Society,Taxes,,+7.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Society,Jobs,,+5.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Society,Societal infrastructure,,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Society,Equality & human rights,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Society,Societal stability,-1.5,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Knowledge,Scarce human capital,-2.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Knowledge,Distributing knowledge,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Health,Physical diseases,-11.0,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Health,Mental diseases,-4.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Health,Nutrition,,+2.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Health,Relationships,-1.3,+2.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Health,Meaning & joy,-2.5,+2.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Environment,GHG emissions,-7.7,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Environment,Non-GHG emissions,-3.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Environment,Scarce natural resources,-1.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Environment,Biodiversity,-4.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
MGM RESORTS,submetric,Environment,Waste,-2.8,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/48cb56ee-603b-4216-8c39-232ed5da760e/MGM%20Resorts/
CORTEVA,category_total,Society,Society,-0.4,+7.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,category_total,Knowledge,Knowledge,-2.1,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,category_total,Health,Health,-5.5,+19.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,category_total,Environment,Environment,-16.9,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Society,Taxes,,+4.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Society,Jobs,,+2.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Society,Societal infrastructure,,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Society,Equality & human rights,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Society,Societal stability,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Knowledge,Scarce human capital,-2.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Knowledge,Distributing knowledge,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Health,Physical diseases,-4.4,+2.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Health,Mental diseases,-0.7,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Health,Nutrition,,+16.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Health,Relationships,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Health,Meaning & joy,-0.3,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Environment,GHG emissions,-5.5,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Environment,Non-GHG emissions,-2.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Environment,Scarce natural resources,-1.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Environment,Biodiversity,-6.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
CORTEVA,submetric,Environment,Waste,-1.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8510d2c2-ba44-48bc-91ac-b7028088227b/Corteva/
KINDER MORGAN,category_total,Society,Society,-1.0,+20.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,category_total,Knowledge,Knowledge,-2.4,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,category_total,Health,Health,-3.7,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,category_total,Environment,Environment,-31.6,+1.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Society,Taxes,,+3.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Society,Jobs,,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Society,Societal infrastructure,,+14.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Society,Equality & human rights,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Society,Societal stability,-0.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Knowledge,Scarce human capital,-2.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Health,Physical diseases,-3.3,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Health,Mental diseases,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Health,Nutrition,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Health,Relationships,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Health,Meaning & joy,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Environment,GHG emissions,-17.8,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Environment,Non-GHG emissions,-5.5,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Environment,Scarce natural resources,-1.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
KINDER MORGAN,submetric,Environment,Biodiversity,-4.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ccdf9f73-7d70-4385-8553-9a5d4b8df641/Kinder%20Morgan/
