company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
MORGAN STANLEY,category_total,Society,Society,-0.4,+5.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,category_total,Knowledge,Knowledge,-6.3,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,category_total,Health,Health,-0.3,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,category_total,Environment,Environment,-2.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Society,Taxes,,+2.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Society,Jobs,,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Society,Societal infrastructure,,+1.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Society,Equality & human rights,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Society,Societal stability,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Knowledge,Scarce human capital,-6.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
MORGAN STANLEY,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/17ea051d-d7ce-49bf-a840-9d1bc9406a48/Morgan%20Stanley/
