company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
KLA,category_total,Society,Society,-0.1,+9.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,category_total,Knowledge,Knowledge,-3.2,+4.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,category_total,Health,Health,-0.6,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,category_total,Environment,Environment,-6.3,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Society,Taxes,,+5.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Society,Jobs,,+3.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Society,Societal infrastructure,,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Society,Equality & human rights,-0.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Society,Societal stability,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Knowledge,Scarce human capital,-3.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Knowledge,Knowledge infrastructure,,+1.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Knowledge,Creating knowledge,,+3.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Health,Physical diseases,-0.3,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Health,Mental diseases,-0.2,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Health,Relationships,-0.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Health,Meaning & joy,-0.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
KLA,submetric,Environment,GHG emissions,-2.5,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/fb1b6822-f2dc-4356-af3d-7e1df1775b1c/KLA/
