company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
KELLANOVA,category_total,Society,Society,-0.3,+5.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,category_total,Knowledge,Knowledge,-1.5,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,category_total,Health,Health,-10.3,+9.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,category_total,Environment,Environment,-16.9,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Society,Taxes,,+3.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Society,Jobs,,+2.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Society,Societal infrastructure,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Society,Equality & human rights,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Society,Societal stability,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Knowledge,Scarce human capital,-1.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Health,Physical diseases,-10.0,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Health,Mental diseases,-0.2,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Health,Nutrition,,+6.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Health,Relationships,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Health,Meaning & joy,-0.1,+2.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Environment,GHG emissions,-4.3,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Environment,Non-GHG emissions,-2.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
KELLANOVA,submetric,Environment,Scarce natural resources,-1.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c09b77af-7cbc-44a6-b8bc-b606ef32743c/Kellanova/
