company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
PENTAIR,category_total,Health,Health,-1.3,+3.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,category_total,Environment,Environment,-10.3,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Society,Taxes,,+4.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Society,Jobs,,+2.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Society,Societal infrastructure,,+6.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Society,Equality & human rights,-0.1,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Society,Societal stability,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Knowledge,Scarce human capital,-2.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Health,Physical diseases,-1.2,+1.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Health,Mental diseases,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Health,Nutrition,,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Health,Meaning & joy,-0.1,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Environment,GHG emissions,-5.5,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Environment,Non-GHG emissions,-1.7,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Environment,Scarce natural resources,-0.6,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Environment,Biodiversity,-1.6,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
PENTAIR,submetric,Environment,Waste,-0.9,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/81e38bda-b127-4edc-85c7-e0e2d7e2880d/Pentair/
HOLOGIC,category_total,Society,Society,-0.6,+12.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,category_total,Knowledge,Knowledge,-4.2,+4.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,category_total,Health,Health,-1.0,+14.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,category_total,Environment,Environment,-5.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Society,Taxes,,+6.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Society,Jobs,,+5.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Society,Societal infrastructure,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Society,Equality & human rights,-0.6,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Society,Societal stability,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Knowledge,Scarce human capital,-4.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Knowledge,Knowledge infrastructure,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Knowledge,Creating knowledge,,+4.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Health,Physical diseases,-0.8,+11.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Health,Mental diseases,-0.1,+1.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Health,Relationships,,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Health,Meaning & joy,-0.0,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Environment,GHG emissions,-2.5,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Environment,Non-GHG emissions,-0.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Environment,Scarce natural resources,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Environment,Biodiversity,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
HOLOGIC,submetric,Environment,Waste,-1.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/f635e9cb-feb0-406d-92ff-d0164768fc79/Hologic/
BROWN-FORMAN,category_total,Society,Society,-0.4,+10.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,category_total,Knowledge,Knowledge,-1.6,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,category_total,Health,Health,-45.6,+8.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,category_total,Environment,Environment,-8.8,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Society,Taxes,,+7.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Society,Jobs,,+2.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Society,Societal infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Society,Equality & human rights,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Society,Societal stability,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Knowledge,Scarce human capital,-1.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Health,Physical diseases,-25.9,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Health,Mental diseases,-9.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Health,Nutrition,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Health,Relationships,-3.0,+4.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Health,Meaning & joy,-7.3,+2.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Environment,GHG emissions,-3.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Environment,Non-GHG emissions,-2.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Environment,Scarce natural resources,-0.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Environment,Biodiversity,-1.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
BROWN-FORMAN,submetric,Environment,Waste,-1.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/4a94f2ce-aa2e-4118-94d2-239d32af96b8/Brown-Forman/
METTLER-TOLEDO,category_total,Society,Society,-0.2,+10.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,category_total,Knowledge,Knowledge,-3.3,+4.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,category_total,Health,Health,-1.0,+2.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,category_total,Environment,Environment,-9.0,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Society,Taxes,,+5.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Society,Jobs,,+3.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Society,Societal infrastructure,,+1.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Society,Equality & human rights,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Society,Societal stability,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Knowledge,Scarce human capital,-3.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Knowledge,Knowledge infrastructure,,+2.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Knowledge,Creating knowledge,,+1.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Knowledge,Distributing knowledge,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Health,Physical diseases,-0.8,+1.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Health,Mental diseases,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Health,Nutrition,,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Health,Meaning & joy,-0.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Environment,GHG emissions,-4.1,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Environment,Non-GHG emissions,-1.2,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Environment,Scarce natural resources,-1.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Environment,Biodiversity,-1.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
METTLER-TOLEDO,submetric,Environment,Waste,-1.5,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3d5ef53e-acd2-4fff-bc4f-2e53b93ab072/Mettler-Toledo/
IDEXX LABORATORIES,category_total,Society,Society,-0.4,+9.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ca069db4-398f-406f-91c0-27e5bbbf05df/Idexx%20Laboratories/
IDEXX LABORATORIES,category_total,Knowledge,Knowledge,-2.7,+2.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ca069db4-398f-406f-91c0-27e5bbbf05df/Idexx%20Laboratories/
IDEXX LABORATORIES,category_total,Health,Health,-2.2,+8.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ca069db4-398f-406f-91c0-27e5bbbf05df/Idexx%20Laboratories/
IDEXX LABORATORIES,category_total,Environment,Environment,-7.1,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ca069db4-398f-406f-91c0-27e5bbbf05df/Idexx%20Laboratories/
