company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
CHEVRON,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Knowledge,Creating knowledge,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Health,Physical diseases,-6.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Health,Mental diseases,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Health,Nutrition,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Health,Relationships,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Health,Meaning & joy,-0.2,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Environment,GHG emissions,-18.4,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Environment,Non-GHG emissions,-6.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Environment,Scarce natural resources,-1.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Environment,Biodiversity,-5.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
CHEVRON,submetric,Environment,Waste,-2.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/704b2a91-d3b8-4a43-849f-2ba799575be5/Chevron/
BANK OF AMERICA,category_total,Society,Society,-0.6,+6.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,category_total,Knowledge,Knowledge,-6.2,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,category_total,Health,Health,-0.3,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,category_total,Environment,Environment,-2.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Society,Taxes,,+3.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Society,Jobs,,+1.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Society,Societal infrastructure,,+2.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Society,Equality & human rights,-0.3,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Society,Societal stability,-0.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Knowledge,Scarce human capital,-6.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Knowledge,Distributing knowledge,,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Health,Physical diseases,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Health,Mental diseases,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Health,Meaning & joy,-0.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Environment,GHG emissions,-1.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Environment,Non-GHG emissions,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Environment,Scarce natural resources,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Environment,Biodiversity,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
BANK OF AMERICA,submetric,Environment,Waste,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/08fb13a2-68f4-489a-a868-ee9eeb38db11/Bank%20of%20America/
GENERAL MOTORS,category_total,Society,Society,-0.4,+17.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,category_total,Knowledge,Knowledge,-2.3,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,category_total,Health,Health,-6.9,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,category_total,Environment,Environment,-23.8,+2.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Society,Taxes,,+4.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Society,Jobs,,+3.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Society,Societal infrastructure,,+10.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Society,Equality & human rights,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Society,Societal stability,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Knowledge,Scarce human capital,-2.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Health,Physical diseases,-6.1,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Health,Mental diseases,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Health,Relationships,,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Health,Meaning & joy,-0.3,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Environment,GHG emissions,-13.1,+1.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Environment,Non-GHG emissions,-5.0,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Environment,Scarce natural resources,-0.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Environment,Biodiversity,-3.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
GENERAL MOTORS,submetric,Environment,Waste,-1.6,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/459d1070-384a-4a27-833a-373e21266373/General%20Motors/
FORD MOTOR,category_total,Society,Society,-0.4,+18.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,category_total,Knowledge,Knowledge,-2.5,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,category_total,Health,Health,-6.6,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,category_total,Environment,Environment,-23.5,+2.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Society,Taxes,,+4.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Society,Jobs,,+3.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Society,Societal infrastructure,,+10.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Society,Equality & human rights,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Society,Societal stability,-0.2,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Knowledge,Scarce human capital,-2.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Knowledge,Creating knowledge,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Health,Physical diseases,-5.7,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Health,Mental diseases,-0.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Health,Relationships,,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Health,Meaning & joy,-0.3,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Environment,GHG emissions,-12.7,+1.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Environment,Non-GHG emissions,-4.7,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Environment,Scarce natural resources,-0.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Environment,Biodiversity,-3.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
FORD MOTOR,submetric,Environment,Waste,-1.6,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/25f9dcfa-1830-406a-a2b6-17bde5e74da9/Ford%20Motor/
ELEVANCE HEALTH,category_total,Society,Society,-1.1,+10.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,category_total,Knowledge,Knowledge,-4.9,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,category_total,Health,Health,-1.2,+9.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,category_total,Environment,Environment,-3.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Society,Taxes,,+4.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Society,Jobs,,+3.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Society,Societal infrastructure,,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Society,Equality & human rights,-1.1,+1.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Society,Societal stability,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Knowledge,Scarce human capital,-4.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Knowledge,Creating knowledge,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Knowledge,Distributing knowledge,,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Health,Physical diseases,-0.7,+6.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Health,Mental diseases,-0.4,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Health,Nutrition,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Health,Relationships,,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Health,Meaning & joy,-0.1,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Environment,GHG emissions,-1.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Environment,Non-GHG emissions,-0.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Environment,Scarce natural resources,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Environment,Biodiversity,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
ELEVANCE HEALTH,submetric,Environment,Waste,-0.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/cc9136fb-958d-4a6b-a1d1-f62afbdbc372/Elevance%20Health/
CITIGROUP,category_total,Society,Society,-0.3,+7.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/db6cbfea-3c91-43b7-9638-3fcefd683956/Citigroup/
CITIGROUP,category_total,Knowledge,Knowledge,-5.5,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/db6cbfea-3c91-43b7-9638-3fcefd683956/Citigroup/
CITIGROUP,category_total,Health,Health,-0.2,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/db6cbfea-3c91-43b7-9638-3fcefd683956/Citigroup/
