company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
SCHLUMBERGER,submetric,Health,Meaning & joy,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d6371d0b-d0b6-42aa-ada4-f0b0557687fd/Schlumberger/
SCHLUMBERGER,submetric,Environment,GHG emissions,-10.1,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d6371d0b-d0b6-42aa-ada4-f0b0557687fd/Schlumberger/
SCHLUMBERGER,submetric,Environment,Non-GHG emissions,-3.7,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d6371d0b-d0b6-42aa-ada4-f0b0557687fd/Schlumberger/
SCHLUMBERGER,submetric,Environment,Scarce natural resources,-0.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d6371d0b-d0b6-42aa-ada4-f0b0557687fd/Schlumberger/
SCHLUMBERGER,submetric,Environment,Biodiversity,-3.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d6371d0b-d0b6-42aa-ada4-f0b0557687fd/Schlumberger/
SCHLUMBERGER,submetric,Environment,Waste,-1.4,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d6371d0b-d0b6-42aa-ada4-f0b0557687fd/Schlumberger/
PNC FINANCIAL SERVICES,category_total,Society,Society,-0.2,+8.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,category_total,Knowledge,Knowledge,-5.7,+1.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,category_total,Health,Health,-0.5,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,category_total,Environment,Environment,-2.5,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Society,Taxes,,+3.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Society,Jobs,,+1.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Society,Societal infrastructure,,+3.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Society,Equality & human rights,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Society,Societal stability,-0.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Knowledge,Scarce human capital,-5.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Knowledge,Creating knowledge,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Knowledge,Distributing knowledge,,+1.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Health,Physical diseases,-0.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Health,Mental diseases,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Health,Nutrition,,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Health,Relationships,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Health,Meaning & joy,-0.1,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Environment,GHG emissions,-1.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Environment,Non-GHG emissions,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Environment,Scarce natural resources,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Environment,Biodiversity,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
PNC FINANCIAL SERVICES,submetric,Environment,Waste,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/20457afe-951f-48de-a5be-a0d6c73f80ad/PNC%20Financial%20Services/
CUMMINS,category_total,Society,Society,-0.6,+11.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,category_total,Knowledge,Knowledge,-2.1,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,category_total,Health,Health,-2.3,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,category_total,Environment,Environment,-13.9,+2.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Society,Taxes,,+4.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Society,Jobs,,+2.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Society,Societal infrastructure,,+4.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Society,Equality & human rights,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Society,Societal stability,-0.5,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Knowledge,Scarce human capital,-2.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Knowledge,Knowledge infrastructure,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Knowledge,Creating knowledge,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Knowledge,Distributing knowledge,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Health,Physical diseases,-1.6,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Health,Mental diseases,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Health,Relationships,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Health,Meaning & joy,-0.4,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Environment,GHG emissions,-7.5,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Environment,Non-GHG emissions,-2.6,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Environment,Scarce natural resources,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Environment,Biodiversity,-2.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
CUMMINS,submetric,Environment,Waste,-1.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d2793d64-c64e-472e-babb-db0c7bd43638/Cummins/
LINDE,category_total,Society,Society,-0.9,+12.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,category_total,Knowledge,Knowledge,-2.6,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,category_total,Health,Health,-3.5,+2.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,category_total,Environment,Environment,-20.3,+4.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Society,Taxes,,+4.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Society,Jobs,,+2.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Society,Societal infrastructure,,+5.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Society,Equality & human rights,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Society,Societal stability,-0.6,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Knowledge,Scarce human capital,-2.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Knowledge,Knowledge infrastructure,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Knowledge,Creating knowledge,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Health,Physical diseases,-2.9,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Health,Mental diseases,-0.4,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Health,Nutrition,,+1.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Health,Relationships,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Health,Meaning & joy,-0.1,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Environment,GHG emissions,-11.3,+3.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Environment,Non-GHG emissions,-3.6,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Environment,Scarce natural resources,-0.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Environment,Biodiversity,-2.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
LINDE,submetric,Environment,Waste,-2.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/3c943867-6b9b-46f1-9c53-e00497a74b1b/Linde/
PACCAR,category_total,Society,Society,-0.5,+20.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,category_total,Knowledge,Knowledge,-2.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,category_total,Health,Health,-8.7,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,category_total,Environment,Environment,-29.4,+2.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Society,Taxes,,+4.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Society,Jobs,,+3.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Society,Societal infrastructure,,+12.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Society,Equality & human rights,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Society,Societal stability,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Knowledge,Scarce human capital,-2.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Health,Physical diseases,-7.7,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Health,Mental diseases,-0.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Health,Relationships,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Health,Meaning & joy,-0.3,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Environment,GHG emissions,-15.8,+1.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Environment,Non-GHG emissions,-6.6,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Environment,Scarce natural resources,-0.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Environment,Biodiversity,-4.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
PACCAR,submetric,Environment,Waste,-1.8,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/8ef69b70-0caf-4ee4-934c-2543d1215308/Paccar/
MEDTRONIC,category_total,Society,Society,-0.5,+9.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,category_total,Knowledge,Knowledge,-3.6,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,category_total,Health,Health,-2.6,+15.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,category_total,Environment,Environment,-4.8,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Society,Taxes,,+5.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Society,Jobs,,+4.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Society,Societal infrastructure,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Society,Equality & human rights,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Society,Societal stability,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Knowledge,Scarce human capital,-3.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Knowledge,Creating knowledge,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Health,Physical diseases,-2.3,+11.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Health,Mental diseases,-0.2,+1.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Health,Relationships,,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Health,Meaning & joy,-0.1,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Environment,GHG emissions,-2.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Environment,Non-GHG emissions,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Environment,Scarce natural resources,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Environment,Biodiversity,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
MEDTRONIC,submetric,Environment,Waste,-1.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/edd67dea-77b6-4cdf-a2c5-d1e4cde536d4/Medtronic/
AMGEN,category_total,Society,Society,-1.2,+6.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0a6d3096-7fec-4716-bab1-778f71f17ef7/Amgen/
AMGEN,category_total,Knowledge,Knowledge,-3.9,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0a6d3096-7fec-4716-bab1-778f71f17ef7/Amgen/
AMGEN,category_total,Health,Health,-5.2,+29.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0a6d3096-7fec-4716-bab1-778f71f17ef7/Amgen/
AMGEN,category_total,Environment,Environment,-9.2,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0a6d3096-7fec-4716-bab1-778f71f17ef7/Amgen/
AMGEN,submetric,Society,Taxes,,+4.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0a6d3096-7fec-4716-bab1-778f71f17ef7/Amgen/
AMGEN,submetric,Society,Jobs,,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0a6d3096-7fec-4716-bab1-778f71f17ef7/Amgen/
AMGEN,submetric,Society,Societal infrastructure,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0a6d3096-7fec-4716-bab1-778f71f17ef7/Amgen/
