company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
JUNIPER NETWORKS,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
JUNIPER NETWORKS,submetric,Health,Relationships,-0.1,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
JUNIPER NETWORKS,submetric,Health,Meaning & joy,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
JUNIPER NETWORKS,submetric,Environment,GHG emissions,-2.5,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
JUNIPER NETWORKS,submetric,Environment,Non-GHG emissions,-0.6,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
JUNIPER NETWORKS,submetric,Environment,Scarce natural resources,-0.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
JUNIPER NETWORKS,submetric,Environment,Biodiversity,-0.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
JUNIPER NETWORKS,submetric,Environment,Waste,-0.8,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/910efc8e-9778-4d7d-882e-30e6e6343936/Juniper%20Networks/
GLOBE LIFE AND ACCIDENT INSURANCE,category_total,Society,Society,-1.4,+6.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,category_total,Knowledge,Knowledge,-5.1,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,category_total,Health,Health,-0.3,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,category_total,Environment,Environment,-1.4,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Society,Taxes,,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Society,Jobs,,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Society,Societal infrastructure,,+2.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Society,Equality & human rights,-1.3,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Society,Societal stability,-0.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Knowledge,Scarce human capital,-5.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Knowledge,Distributing knowledge,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Health,Physical diseases,-0.1,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Health,Mental diseases,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Health,Nutrition,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Health,Meaning & joy,,+1.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Environment,GHG emissions,-0.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Environment,Non-GHG emissions,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Environment,Scarce natural resources,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Environment,Biodiversity,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
GLOBE LIFE AND ACCIDENT INSURANCE,submetric,Environment,Waste,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/e2b0b6aa-56f2-46c3-9f83-4096d1c94302/Globe%20Life%20And%20Accident%20Insurance/
HOST HOTELS & RESORTS,category_total,Society,Society,-0.7,+13.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,category_total,Knowledge,Knowledge,-2.7,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,category_total,Health,Health,-2.6,+3.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,category_total,Environment,Environment,-20.5,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Society,Taxes,,+6.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Society,Jobs,,+5.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Society,Societal infrastructure,,+1.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Society,Equality & human rights,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Society,Societal stability,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Knowledge,Scarce human capital,-2.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Health,Physical diseases,-2.1,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
HOST HOTELS & RESORTS,submetric,Health,Mental diseases,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9f0d6b15-f04d-4eb9-8662-f8a04bf55a0e/Host%20Hotels%20%26%20Resorts/
