company,industry,country_of_hq,revenue,employee_count,net_impact_ratio,rank_top_percent,benchmark_percent_lower,largest_cost,largest_benefit,model_release,upright_url,scraped_at_utc
REGENCY CENTERS,Real Estate,United States of America,"1,553.52 M$",507 employees,-2%,68%,32.92,GHG emissions 129k tons of GHG emissions,Taxes 1.55M days of primary education,1.12.0,https://uprightplatform.com/company/deaffe7f-4f13-44b0-9001-a6914e21cea7/Regency%20Centers/,2026-09-13T02:27:49.068439+00:00
FEDERAL REALTY INVESTMENT,Real Estate,United States of America,"1,165.79 M$",304 employees,-12%,73%,27.49,GHG emissions 125k tons of GHG emissions,Taxes 1.14M days of primary education,1.12.0,https://uprightplatform.com/company/26102880-057c-4fcc-870c-e823eb994b67/Federal%20Realty%20Investment/,2026-09-13T02:27:52.628371+00:00
