company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
HEWLETT PACKARD,submetric,Knowledge,Distributing knowledge,,+1.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Health,Physical diseases,-0.7,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Health,Mental diseases,-0.4,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Health,Relationships,-0.1,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Health,Meaning & joy,-0.1,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Environment,GHG emissions,-2.7,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Environment,Non-GHG emissions,-0.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Environment,Scarce natural resources,-0.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Environment,Biodiversity,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
HEWLETT PACKARD,submetric,Environment,Waste,-1.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9bd805eb-55c6-494e-8057-66b66896a4d0/Hewlett%20Packard/
PARAMOUNT GLOBAL,category_total,Society,Society,-0.2,+12.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,category_total,Knowledge,Knowledge,-3.4,+4.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,category_total,Health,Health,-6.9,+6.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,category_total,Environment,Environment,-3.2,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Society,Taxes,,+5.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Society,Jobs,,+3.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Society,Societal infrastructure,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Society,Equality & human rights,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Society,Societal stability,-0.1,+3.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Knowledge,Scarce human capital,-3.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Knowledge,Knowledge infrastructure,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Knowledge,Creating knowledge,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Knowledge,Distributing knowledge,,+3.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Health,Physical diseases,-3.8,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Health,Mental diseases,-1.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Health,Relationships,-1.6,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Health,Meaning & joy,-0.6,+4.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Environment,GHG emissions,-1.5,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Environment,Non-GHG emissions,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Environment,Scarce natural resources,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Environment,Biodiversity,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
PARAMOUNT GLOBAL,submetric,Environment,Waste,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/14ac551e-9ede-43ef-9cbb-4eff3436feef/Paramount%20Global/
GILEAD SCIENCES,category_total,Society,Society,-1.2,+6.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,category_total,Knowledge,Knowledge,-3.8,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,category_total,Health,Health,-5.0,+50.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,category_total,Environment,Environment,-7.7,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Society,Taxes,,+4.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Society,Jobs,,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Society,Societal infrastructure,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Society,Equality & human rights,-1.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Society,Societal stability,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Knowledge,Scarce human capital,-3.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Health,Physical diseases,-4.9,+46.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Health,Mental diseases,,+1.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Health,Relationships,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Health,Meaning & joy,,+1.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Environment,GHG emissions,-3.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Environment,Non-GHG emissions,-1.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Environment,Scarce natural resources,-0.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Environment,Biodiversity,-1.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
GILEAD SCIENCES,submetric,Environment,Waste,-1.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/047032f6-9b32-4a33-a874-0983d8317c4a/Gilead%20Sciences/
MASTERCARD,category_total,Society,Society,-0.2,+9.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,category_total,Knowledge,Knowledge,-5.8,+1.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,category_total,Health,Health,-0.3,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,category_total,Environment,Environment,-2.5,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Society,Taxes,,+4.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Society,Jobs,,+2.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Society,Societal infrastructure,,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Society,Equality & human rights,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Society,Societal stability,-0.1,+0.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Knowledge,Scarce human capital,-5.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Knowledge,Knowledge infrastructure,,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Knowledge,Creating knowledge,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Knowledge,Distributing knowledge,,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Health,Physical diseases,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Health,Mental diseases,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Health,Nutrition,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Health,Meaning & joy,-0.1,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Environment,GHG emissions,-1.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Environment,Non-GHG emissions,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Environment,Scarce natural resources,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Environment,Biodiversity,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
MASTERCARD,submetric,Environment,Waste,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d3d6cfd5-eccf-4bb5-af7d-d4b627e77d54/Mastercard/
BAKER HUGHES,category_total,Society,Society,-1.1,+17.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,category_total,Knowledge,Knowledge,-2.7,+1.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,category_total,Health,Health,-2.5,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,category_total,Environment,Environment,-25.4,+1.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Society,Taxes,,+4.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Society,Jobs,,+2.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Society,Societal infrastructure,,+11.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Society,Equality & human rights,-0.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Society,Societal stability,-0.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Knowledge,Scarce human capital,-2.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Knowledge,Creating knowledge,,+1.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Health,Physical diseases,-2.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Health,Mental diseases,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Health,Relationships,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Health,Meaning & joy,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Environment,GHG emissions,-14.0,+1.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Environment,Non-GHG emissions,-4.5,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Environment,Scarce natural resources,-0.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Environment,Biodiversity,-4.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
BAKER HUGHES,submetric,Environment,Waste,-1.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/1017a5ad-036a-416f-b66e-c93a2908dd6c/Baker%20Hughes/
APPLIED MATERIALS,category_total,Society,Society,-0.2,+9.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,category_total,Knowledge,Knowledge,-3.3,+3.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,category_total,Health,Health,-0.9,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,category_total,Environment,Environment,-8.0,+1.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Society,Taxes,,+4.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Society,Jobs,,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Society,Societal infrastructure,,+2.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Society,Equality & human rights,-0.1,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Society,Societal stability,-0.1,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Knowledge,Scarce human capital,-3.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Knowledge,Knowledge infrastructure,,+1.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Knowledge,Creating knowledge,,+0.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Knowledge,Distributing knowledge,,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Health,Physical diseases,-0.6,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Health,Mental diseases,-0.3,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Health,Relationships,-0.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Health,Meaning & joy,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Environment,GHG emissions,-3.4,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Environment,Non-GHG emissions,-1.0,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Environment,Scarce natural resources,-1.1,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
APPLIED MATERIALS,submetric,Environment,Biodiversity,-0.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/ce7fd35b-f673-40fb-852c-1c2b5926cf93/Applied%20Materials/
