company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
VERISK ANALYTICS,category_total,Society,Society,-1.2,+6.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,category_total,Knowledge,Knowledge,-5.0,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,category_total,Health,Health,-0.3,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,category_total,Environment,Environment,-1.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Society,Taxes,,+3.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Society,Jobs,,+2.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Society,Societal infrastructure,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Society,Equality & human rights,-1.2,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Society,Societal stability,-0.0,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Knowledge,Scarce human capital,-5.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Health,Physical diseases,-0.2,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Health,Mental diseases,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Health,Meaning & joy,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Environment,GHG emissions,-0.9,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Environment,Non-GHG emissions,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Environment,Scarce natural resources,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Environment,Biodiversity,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
VERISK ANALYTICS,submetric,Environment,Waste,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/372590bf-cc7c-490c-b920-62a2ee1d8106/Verisk%20Analytics/
NORDSON,category_total,Society,Society,-0.3,+10.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,category_total,Knowledge,Knowledge,-2.2,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,category_total,Health,Health,-1.8,+1.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,category_total,Environment,Environment,-11.7,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Society,Taxes,,+4.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Society,Jobs,,+3.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Society,Societal infrastructure,,+3.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Society,Equality & human rights,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Society,Societal stability,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Knowledge,Scarce human capital,-2.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Knowledge,Knowledge infrastructure,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Knowledge,Creating knowledge,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Health,Physical diseases,-1.5,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Health,Mental diseases,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Health,Nutrition,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Health,Relationships,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
NORDSON,submetric,Health,Meaning & joy,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/c96518d3-3a8f-417e-b1a5-213ffb35dda9/Nordson/
