company,row_type,category,metric,cost,benefit,unit,model_release,upright_url
DEVON ENERGY,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Knowledge,Creating knowledge,,+2.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Health,Physical diseases,-3.6,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Health,Mental diseases,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Health,Meaning & joy,-0.1,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Environment,GHG emissions,-17.0,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Environment,Non-GHG emissions,-5.4,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Environment,Scarce natural resources,-1.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Environment,Biodiversity,-4.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
DEVON ENERGY,submetric,Environment,Waste,-2.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0235e439-b728-4693-9f37-742d73e3c8c8/Devon%20Energy/
STANLEY BLACK & DECKER,category_total,Society,Society,-0.4,+12.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,category_total,Knowledge,Knowledge,-1.9,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,category_total,Health,Health,-2.3,+2.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,category_total,Environment,Environment,-13.0,+1.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Society,Taxes,,+4.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Society,Jobs,,+3.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Society,Societal infrastructure,,+4.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Society,Equality & human rights,-0.3,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Society,Societal stability,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Knowledge,Scarce human capital,-1.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Knowledge,Knowledge infrastructure,,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Knowledge,Distributing knowledge,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Health,Physical diseases,-2.1,+0.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Health,Mental diseases,-0.1,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Health,Nutrition,,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Health,Relationships,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Health,Meaning & joy,-0.1,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Environment,GHG emissions,-6.7,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Environment,Non-GHG emissions,-2.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Environment,Scarce natural resources,-0.8,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Environment,Biodiversity,-2.2,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
STANLEY BLACK & DECKER,submetric,Environment,Waste,-1.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/0dde3164-4fb5-40fa-850a-fb200287f58f/Stanley%20Black%20%26%20Decker/
BAXTER,category_total,Society,Society,-0.8,+11.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,category_total,Knowledge,Knowledge,-3.9,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,category_total,Health,Health,-3.0,+17.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,category_total,Environment,Environment,-6.3,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Society,Taxes,,+5.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Society,Jobs,,+4.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Society,Societal infrastructure,,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Society,Equality & human rights,-0.7,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Society,Societal stability,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Knowledge,Scarce human capital,-3.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Knowledge,Creating knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Knowledge,Distributing knowledge,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Health,Physical diseases,-2.6,+13.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Health,Mental diseases,-0.2,+1.8,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Health,Nutrition,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Health,Relationships,,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Health,Meaning & joy,-0.3,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Environment,GHG emissions,-2.5,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Environment,Non-GHG emissions,-1.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Environment,Scarce natural resources,-0.6,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Environment,Biodiversity,-0.7,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
BAXTER,submetric,Environment,Waste,-1.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/9000d198-022f-4f0d-b49b-532d68b4a724/Baxter/
CSX,category_total,Society,Society,-1.2,+19.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,category_total,Knowledge,Knowledge,-2.9,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,category_total,Health,Health,-3.6,+2.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,category_total,Environment,Environment,-30.0,+3.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Society,Taxes,,+5.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Society,Jobs,,+3.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Society,Societal infrastructure,,+9.9,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Society,Equality & human rights,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Society,Societal stability,-0.8,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Knowledge,Scarce human capital,-2.9,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Knowledge,Creating knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Knowledge,Distributing knowledge,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Health,Physical diseases,-3.0,+0.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Health,Mental diseases,-0.2,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Health,Nutrition,,+1.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Health,Relationships,-0.2,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Health,Meaning & joy,-0.3,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Environment,GHG emissions,-15.9,+3.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Environment,Non-GHG emissions,-6.0,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Environment,Scarce natural resources,-1.0,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Environment,Biodiversity,-5.3,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
CSX,submetric,Environment,Waste,-1.8,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/82a32310-78ee-4002-a644-a5444aa432e3/CSX/
EVEREST RE,category_total,Society,Society,-1.1,+6.4,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,category_total,Knowledge,Knowledge,-4.5,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,category_total,Health,Health,-0.3,+1.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,category_total,Environment,Environment,-2.5,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Society,Taxes,,+2.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Society,Jobs,,+1.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Society,Societal infrastructure,,+2.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Society,Equality & human rights,-1.1,+0.7,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Society,Societal stability,-0.0,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Knowledge,Scarce human capital,-4.5,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Knowledge,Knowledge infrastructure,,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Knowledge,Creating knowledge,,+0.2,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Knowledge,Distributing knowledge,,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Health,Physical diseases,-0.2,+0.3,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Health,Mental diseases,-0.1,+0.0,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Health,Nutrition,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Health,Relationships,,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Health,Meaning & joy,,+0.5,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Environment,GHG emissions,-1.3,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Environment,Non-GHG emissions,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Environment,Scarce natural resources,-0.1,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Environment,Biodiversity,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
EVEREST RE,submetric,Environment,Waste,-0.4,,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/d920a801-d324-486b-b473-70e3874e5c4b/Everest%20Re/
TRACTOR SUPPLY,category_total,Society,Society,-0.3,+12.6,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/b0919a26-75fe-4d58-994b-ee1cbe52bf2e/Tractor%20Supply/
TRACTOR SUPPLY,category_total,Knowledge,Knowledge,-3.6,+0.1,cents per dollar of revenue,1.12.0,https://uprightplatform.com/company/b0919a26-75fe-4d58-994b-ee1cbe52bf2e/Tractor%20Supply/
